id,temp,ph,substrate,yield,kcat_base,Km_base,enzyme_type
GUN2_THEFU,70.0,4.0,Xylan,0.2706,37.3367,31.4543,EG
GUN2_THEFU,70.0,5.0,Xylan,0.3221,37.3367,31.4543,EG
GUN2_THEFU,70.0,6.0,Xylan,0.3401,37.3367,31.4543,EG
GUN2_THEFU,70.0,7.0,Xylan,0.3221,37.3367,31.4543,EG
GUN2_THEFU,70.0,8.0,Xylan,0.2706,37.3367,31.4543,EG
GUN2_THEFU,30.0,4.0,Bagasse,0.212,37.3367,31.4543,EG
GUN2_THEFU,30.0,5.0,Bagasse,0.2584,37.3367,31.4543,EG
GUN2_THEFU,30.0,6.0,Bagasse,0.2749,37.3367,31.4543,EG
GUN2_THEFU,30.0,7.0,Bagasse,0.2584,37.3367,31.4543,EG
GUN2_THEFU,30.0,8.0,Bagasse,0.212,37.3367,31.4543,EG
GUN2_THEFU,40.0,4.0,Bagasse,0.3413,37.3367,31.4543,EG
GUN2_THEFU,40.0,5.0,Bagasse,0.3973,37.3367,31.4543,EG
GUN2_THEFU,40.0,6.0,Bagasse,0.4166,37.3367,31.4543,EG
GUN2_THEFU,40.0,7.0,Bagasse,0.3973,37.3367,31.4543,EG
GUN2_THEFU,40.0,8.0,Bagasse,0.3413,37.3367,31.4543,EG
GUN2_THEFU,50.0,4.0,Bagasse,0.43,37.3367,31.4543,EG
GUN2_THEFU,50.0,5.0,Bagasse,0.4898,37.3367,31.4543,EG
GUN2_THEFU,50.0,6.0,Bagasse,0.5102,37.3367,31.4543,EG
GUN2_THEFU,50.0,7.0,Bagasse,0.4898,37.3367,31.4543,EG
GUN2_THEFU,50.0,8.0,Bagasse,0.43,37.3367,31.4543,EG
GUN2_THEFU,60.0,4.0,Bagasse,0.4609,37.3367,31.4543,EG
GUN2_THEFU,60.0,5.0,Bagasse,0.5217,37.3367,31.4543,EG
GUN2_THEFU,60.0,6.0,Bagasse,0.5424,37.3367,31.4543,EG
GUN2_THEFU,60.0,7.0,Bagasse,0.5217,37.3367,31.4543,EG
GUN2_THEFU,60.0,8.0,Bagasse,0.4609,37.3367,31.4543,EG
GUN2_THEFU,70.0,4.0,Bagasse,0.43,37.3367,31.4543,EG
GUN2_THEFU,70.0,5.0,Bagasse,0.4898,37.3367,31.4543,EG
GUN2_THEFU,70.0,6.0,Bagasse,0.5102,37.3367,31.4543,EG
GUN2_THEFU,70.0,7.0,Bagasse,0.4898,37.3367,31.4543,EG
GUN2_THEFU,70.0,8.0,Bagasse,0.43,37.3367,31.4543,EG
GUN2_HYPJE,30.0,4.0,Cellulose,0.1054,0.17,26.56,EG
GUN2_HYPJE,30.0,5.0,Cellulose,0.1004,0.17,26.56,EG
GUN2_HYPJE,30.0,6.0,Cellulose,0.0733,0.17,26.56,EG
GUN2_HYPJE,30.0,7.0,Cellulose,0.0369,0.17,26.56,EG
GUN2_HYPJE,30.0,8.0,Cellulose,0.0109,0.17,26.56,EG
GUN2_HYPJE,40.0,4.0,Cellulose,0.1956,0.17,26.56,EG
GUN2_HYPJE,40.0,5.0,Cellulose,0.1889,0.17,26.56,EG
GUN2_HYPJE,40.0,6.0,Cellulose,0.1509,0.17,26.56,EG
GUN2_HYPJE,40.0,7.0,Cellulose,0.0916,0.17,26.56,EG
GUN2_HYPJE,40.0,8.0,Cellulose,0.0348,0.17,26.56,EG
GUN2_HYPJE,50.0,4.0,Cellulose,0.247,0.17,26.56,EG
GUN2_HYPJE,50.0,5.0,Cellulose,0.2397,0.17,26.56,EG
GUN2_HYPJE,50.0,6.0,Cellulose,0.1979,0.17,26.56,EG
GUN2_HYPJE,50.0,7.0,Cellulose,0.1295,0.17,26.56,EG
GUN2_HYPJE,50.0,8.0,Cellulose,0.0563,0.17,26.56,EG
GUN2_HYPJE,60.0,4.0,Cellulose,0.2436,0.17,26.56,EG
GUN2_HYPJE,60.0,5.0,Cellulose,0.2364,0.17,26.56,EG
GUN2_HYPJE,60.0,6.0,Cellulose,0.1947,0.17,26.56,EG
GUN2_HYPJE,60.0,7.0,Cellulose,0.1269,0.17,26.56,EG
GUN2_HYPJE,60.0,8.0,Cellulose,0.0547,0.17,26.56,EG
GUN2_HYPJE,70.0,4.0,Cellulose,0.1862,0.17,26.56,EG
GUN2_HYPJE,70.0,5.0,Cellulose,0.1797,0.17,26.56,EG
GUN2_HYPJE,70.0,6.0,Cellulose,0.1425,0.17,26.56,EG
GUN2_HYPJE,70.0,7.0,Cellulose,0.0851,0.17,26.56,EG
GUN2_HYPJE,70.0,8.0,Cellulose,0.0315,0.17,26.56,EG
GUN2_HYPJE,30.0,4.0,Xylan,0.0208,0.17,26.56,EG
GUN2_HYPJE,30.0,5.0,Xylan,0.0192,0.17,26.56,EG
GUN2_HYPJE,30.0,6.0,Xylan,0.012,0.17,26.56,EG
GUN2_HYPJE,30.0,7.0,Xylan,0.0048,0.17,26.56,EG
GUN2_HYPJE,30.0,8.0,Xylan,0.0012,0.17,26.56,EG
GUN2_HYPJE,40.0,4.0,Xylan,0.0589,0.17,26.56,EG
GUN2_HYPJE,40.0,5.0,Xylan,0.0554,0.17,26.56,EG
GUN2_HYPJE,40.0,6.0,Xylan,0.0375,0.17,26.56,EG
GUN2_HYPJE,40.0,7.0,Xylan,0.0167,0.17,26.56,EG
GUN2_HYPJE,40.0,8.0,Xylan,0.0044,0.17,26.56,EG
GUN2_HYPJE,50.0,4.0,Xylan,0.089,0.17,26.56,EG
GUN2_HYPJE,50.0,5.0,Xylan,0.0844,0.17,26.56,EG
GUN2_HYPJE,50.0,6.0,Xylan,0.0602,0.17,26.56,EG
GUN2_HYPJE,50.0,7.0,Xylan,0.029,0.17,26.56,EG
GUN2_HYPJE,50.0,8.0,Xylan,0.0082,0.17,26.56,EG
GUN2_HYPJE,60.0,4.0,Xylan,0.0868,0.17,26.56,EG
GUN2_HYPJE,60.0,5.0,Xylan,0.0823,0.17,26.56,EG
GUN2_HYPJE,60.0,6.0,Xylan,0.0585,0.17,26.56,EG
GUN2_HYPJE,60.0,7.0,Xylan,0.028,0.17,26.56,EG
GUN2_HYPJE,60.0,8.0,Xylan,0.0079,0.17,26.56,EG
GUN2_HYPJE,70.0,4.0,Xylan,0.0541,0.17,26.56,EG
GUN2_HYPJE,70.0,5.0,Xylan,0.0508,0.17,26.56,EG
GUN2_HYPJE,70.0,6.0,Xylan,0.034,0.17,26.56,EG
GUN2_HYPJE,70.0,7.0,Xylan,0.0149,0.17,26.56,EG
GUN2_HYPJE,70.0,8.0,Xylan,0.0039,0.17,26.56,EG
GUN2_HYPJE,30.0,4.0,Bagasse,0.0862,0.17,26.56,EG
GUN2_HYPJE,30.0,5.0,Bagasse,0.0817,0.17,26.56,EG
GUN2_HYPJE,30.0,6.0,Bagasse,0.058,0.17,26.56,EG
GUN2_HYPJE,30.0,7.0,Bagasse,0.0278,0.17,26.56,EG
GUN2_HYPJE,30.0,8.0,Bagasse,0.0078,0.17,26.56,EG
GUN2_HYPJE,40.0,4.0,Bagasse,0.1694,0.17,26.56,EG
GUN2_HYPJE,40.0,5.0,Bagasse,0.1631,0.17,26.56,EG
GUN2_HYPJE,40.0,6.0,Bagasse,0.1275,0.17,26.56,EG
GUN2_HYPJE,40.0,7.0,Bagasse,0.0739,0.17,26.56,EG
GUN2_HYPJE,40.0,8.0,Bagasse,0.0261,0.17,26.56,EG
GUN2_HYPJE,50.0,4.0,Bagasse,0.2184,0.17,26.56,EG
GUN2_HYPJE,50.0,5.0,Bagasse,0.2114,0.17,26.56,EG
GUN2_HYPJE,50.0,6.0,Bagasse,0.1715,0.17,26.56,EG
GUN2_HYPJE,50.0,7.0,Bagasse,0.1079,0.17,26.56,EG
GUN2_HYPJE,50.0,8.0,Bagasse,0.0436,0.17,26.56,EG
GUN2_HYPJE,60.0,4.0,Bagasse,0.2151,0.17,26.56,EG
GUN2_HYPJE,60.0,5.0,Bagasse,0.2082,0.17,26.56,EG
GUN2_HYPJE,60.0,6.0,Bagasse,0.1686,0.17,26.56,EG
GUN2_HYPJE,60.0,7.0,Bagasse,0.1055,0.17,26.56,EG
GUN2_HYPJE,60.0,8.0,Bagasse,0.0423,0.17,26.56,EG
GUN2_HYPJE,70.0,4.0,Bagasse,0.1605,0.17,26.56,EG
GUN2_HYPJE,70.0,5.0,Bagasse,0.1544,0.17,26.56,EG
GUN2_HYPJE,70.0,6.0,Bagasse,0.1198,0.17,26.56,EG
GUN2_HYPJE,70.0,7.0,Bagasse,0.0682,0.17,26.56,EG
GUN2_HYPJE,70.0,8.0,Bagasse,0.0235,0.17,26.56,EG
GUN1A_HUMIN,30.0,4.0,Cellulose,0.2697,13.06,28.37,EG
GUN1A_HUMIN,30.0,5.0,Cellulose,0.3821,13.06,28.37,EG
GUN1A_HUMIN,30.0,6.0,Cellulose,0.4584,13.06,28.37,EG
GUN1A_HUMIN,30.0,7.0,Cellulose,0.4929,13.06,28.37,EG
GUN1A_HUMIN,30.0,8.0,Cellulose,0.4842,13.06,28.37,EG
GUN1A_HUMIN,40.0,4.0,Cellulose,0.3846,13.06,28.37,EG
GUN1A_HUMIN,40.0,5.0,Cellulose,0.5042,13.06,28.37,EG
GUN1A_HUMIN,40.0,6.0,Cellulose,0.5833,13.06,28.37,EG
GUN1A_HUMIN,40.0,7.0,Cellulose,0.6187,13.06,28.37,EG
GUN1A_HUMIN,40.0,8.0,Cellulose,0.6098,13.06,28.37,EG
GUN1A_HUMIN,50.0,4.0,Cellulose,0.4393,13.06,28.37,EG
GUN1A_HUMIN,50.0,5.0,Cellulose,0.5611,13.06,28.37,EG
GUN1A_HUMIN,50.0,6.0,Cellulose,0.6408,13.06,28.37,EG
GUN1A_HUMIN,50.0,7.0,Cellulose,0.6764,13.06,28.37,EG
GUN1A_HUMIN,50.0,8.0,Cellulose,0.6675,13.06,28.37,EG
GUN1A_HUMIN,60.0,4.0,Cellulose,0.428,13.06,28.37,EG
GUN1A_HUMIN,60.0,5.0,Cellulose,0.5494,13.06,28.37,EG
GUN1A_HUMIN,60.0,6.0,Cellulose,0.629,13.06,28.37,EG
GUN1A_HUMIN,60.0,7.0,Cellulose,0.6646,13.06,28.37,EG
GUN1A_HUMIN,60.0,8.0,Cellulose,0.6557,13.06,28.37,EG
GUN1A_HUMIN,70.0,4.0,Cellulose,0.3517,13.06,28.37,EG
GUN1A_HUMIN,70.0,5.0,Cellulose,0.4697,13.06,28.37,EG
GUN1A_HUMIN,70.0,6.0,Cellulose,0.5481,13.06,28.37,EG
GUN1A_HUMIN,70.0,7.0,Cellulose,0.5834,13.06,28.37,EG
GUN1A_HUMIN,70.0,8.0,Cellulose,0.5746,13.06,28.37,EG
GUN1A_HUMIN,30.0,4.0,Xylan,0.0995,13.06,28.37,EG
GUN1A_HUMIN,30.0,5.0,Xylan,0.1833,13.06,28.37,EG
GUN1A_HUMIN,30.0,6.0,Xylan,0.2477,13.06,28.37,EG
GUN1A_HUMIN,30.0,7.0,Xylan,0.2781,13.06,28.37,EG
GUN1A_HUMIN,30.0,8.0,Xylan,0.2704,13.06,28.37,EG
GUN1A_HUMIN,40.0,4.0,Xylan,0.1853,13.06,28.37,EG
GUN1A_HUMIN,40.0,5.0,Xylan,0.2882,13.06,28.37,EG
GUN1A_HUMIN,40.0,6.0,Xylan,0.3605,13.06,28.37,EG
GUN1A_HUMIN,40.0,7.0,Xylan,0.3938,13.06,28.37,EG
GUN1A_HUMIN,40.0,8.0,Xylan,0.3854,13.06,28.37,EG
GUN1A_HUMIN,50.0,4.0,Xylan,0.2312,13.06,28.37,EG
GUN1A_HUMIN,50.0,5.0,Xylan,0.34,13.06,28.37,EG
GUN1A_HUMIN,50.0,6.0,Xylan,0.4147,13.06,28.37,EG
GUN1A_HUMIN,50.0,7.0,Xylan,0.4487,13.06,28.37,EG
GUN1A_HUMIN,50.0,8.0,Xylan,0.4402,13.06,28.37,EG
GUN1A_HUMIN,60.0,4.0,Xylan,0.2215,13.06,28.37,EG
GUN1A_HUMIN,60.0,5.0,Xylan,0.3292,13.06,28.37,EG
GUN1A_HUMIN,60.0,6.0,Xylan,0.4035,13.06,28.37,EG
GUN1A_HUMIN,60.0,7.0,Xylan,0.4374,13.06,28.37,EG
GUN1A_HUMIN,60.0,8.0,Xylan,0.4288,13.06,28.37,EG
GUN1A_HUMIN,70.0,4.0,Xylan,0.159,13.06,28.37,EG
GUN1A_HUMIN,70.0,5.0,Xylan,0.2576,13.06,28.37,EG
GUN1A_HUMIN,70.0,6.0,Xylan,0.3281,13.06,28.37,EG
GUN1A_HUMIN,70.0,7.0,Xylan,0.3607,13.06,28.37,EG
GUN1A_HUMIN,70.0,8.0,Xylan,0.3525,13.06,28.37,EG
GUN1A_HUMIN,30.0,4.0,Bagasse,0.2394,13.06,28.37,EG
GUN1A_HUMIN,30.0,5.0,Bagasse,0.349,13.06,28.37,EG
GUN1A_HUMIN,30.0,6.0,Bagasse,0.4241,13.06,28.37,EG
GUN1A_HUMIN,30.0,7.0,Bagasse,0.4582,13.06,28.37,EG
GUN1A_HUMIN,30.0,8.0,Bagasse,0.4497,13.06,28.37,EG
GUN1A_HUMIN,40.0,4.0,Bagasse,0.3514,13.06,28.37,EG
GUN1A_HUMIN,40.0,5.0,Bagasse,0.4694,13.06,28.37,EG
GUN1A_HUMIN,40.0,6.0,Bagasse,0.5479,13.06,28.37,EG
GUN1A_HUMIN,40.0,7.0,Bagasse,0.5832,13.06,28.37,EG
GUN1A_HUMIN,40.0,8.0,Bagasse,0.5743,13.06,28.37,EG
GUN1A_HUMIN,50.0,4.0,Bagasse,0.4053,13.06,28.37,EG
GUN1A_HUMIN,50.0,5.0,Bagasse,0.5258,13.06,28.37,EG
GUN1A_HUMIN,50.0,6.0,Bagasse,0.6052,13.06,28.37,EG
GUN1A_HUMIN,50.0,7.0,Bagasse,0.6407,13.06,28.37,EG
GUN1A_HUMIN,50.0,8.0,Bagasse,0.6318,13.06,28.37,EG
GUN1A_HUMIN,60.0,4.0,Bagasse,0.3942,13.06,28.37,EG
GUN1A_HUMIN,60.0,5.0,Bagasse,0.5142,13.06,28.37,EG
GUN1A_HUMIN,60.0,6.0,Bagasse,0.5934,13.06,28.37,EG
GUN1A_HUMIN,60.0,7.0,Bagasse,0.6289,13.06,28.37,EG
GUN1A_HUMIN,60.0,8.0,Bagasse,0.62,13.06,28.37,EG
GUN1A_HUMIN,70.0,4.0,Bagasse,0.3192,13.06,28.37,EG
GUN1A_HUMIN,70.0,5.0,Bagasse,0.4352,13.06,28.37,EG
GUN1A_HUMIN,70.0,6.0,Bagasse,0.5129,13.06,28.37,EG
GUN1A_HUMIN,70.0,7.0,Bagasse,0.548,13.06,28.37,EG
GUN1A_HUMIN,70.0,8.0,Bagasse,0.5392,13.06,28.37,EG
GUND_ACETH,30.0,4.0,Cellulose,0.1088,0.16,27.49,EG
GUND_ACETH,30.0,5.0,Cellulose,0.1012,0.16,27.49,EG
GUND_ACETH,30.0,6.0,Cellulose,0.0717,0.16,27.49,EG
GUND_ACETH,30.0,7.0,Cellulose,0.0346,0.16,27.49,EG
GUND_ACETH,30.0,8.0,Cellulose,0.0097,0.16,27.49,EG
GUND_ACETH,40.0,4.0,Cellulose,0.1972,0.16,27.49,EG
GUND_ACETH,40.0,5.0,Cellulose,0.1871,0.16,27.49,EG
GUND_ACETH,40.0,6.0,Cellulose,0.1461,0.16,27.49,EG
GUND_ACETH,40.0,7.0,Cellulose,0.0854,0.16,27.49,EG
GUND_ACETH,40.0,8.0,Cellulose,0.0304,0.16,27.49,EG
GUND_ACETH,50.0,4.0,Cellulose,0.2454,0.16,27.49,EG
GUND_ACETH,50.0,5.0,Cellulose,0.2346,0.16,27.49,EG
GUND_ACETH,50.0,6.0,Cellulose,0.1896,0.16,27.49,EG
GUND_ACETH,50.0,7.0,Cellulose,0.1197,0.16,27.49,EG
GUND_ACETH,50.0,8.0,Cellulose,0.0486,0.16,27.49,EG
GUND_ACETH,60.0,4.0,Cellulose,0.2387,0.16,27.49,EG
GUND_ACETH,60.0,5.0,Cellulose,0.2279,0.16,27.49,EG
GUND_ACETH,60.0,6.0,Cellulose,0.1834,0.16,27.49,EG
GUND_ACETH,60.0,7.0,Cellulose,0.1147,0.16,27.49,EG
GUND_ACETH,60.0,8.0,Cellulose,0.0457,0.16,27.49,EG
GUND_ACETH,70.0,4.0,Cellulose,0.1785,0.16,27.49,EG
GUND_ACETH,70.0,5.0,Cellulose,0.1689,0.16,27.49,EG
GUND_ACETH,70.0,6.0,Cellulose,0.1298,0.16,27.49,EG
GUND_ACETH,70.0,7.0,Cellulose,0.0733,0.16,27.49,EG
GUND_ACETH,70.0,8.0,Cellulose,0.0248,0.16,27.49,EG
GUND_ACETH,30.0,4.0,Xylan,0.0217,0.16,27.49,EG
GUND_ACETH,30.0,5.0,Xylan,0.0193,0.16,27.49,EG
GUND_ACETH,30.0,6.0,Xylan,0.0115,0.16,27.49,EG
GUND_ACETH,30.0,7.0,Xylan,0.0044,0.16,27.49,EG
GUND_ACETH,30.0,8.0,Xylan,0.001,0.16,27.49,EG
GUND_ACETH,40.0,4.0,Xylan,0.0594,0.16,27.49,EG
GUND_ACETH,40.0,5.0,Xylan,0.0542,0.16,27.49,EG
GUND_ACETH,40.0,6.0,Xylan,0.0353,0.16,27.49,EG
GUND_ACETH,40.0,7.0,Xylan,0.0149,0.16,27.49,EG
GUND_ACETH,40.0,8.0,Xylan,0.0038,0.16,27.49,EG
GUND_ACETH,50.0,4.0,Xylan,0.0876,0.16,27.49,EG
GUND_ACETH,50.0,5.0,Xylan,0.0809,0.16,27.49,EG
GUND_ACETH,50.0,6.0,Xylan,0.0555,0.16,27.49,EG
GUND_ACETH,50.0,7.0,Xylan,0.0253,0.16,27.49,EG
GUND_ACETH,50.0,8.0,Xylan,0.0068,0.16,27.49,EG
GUND_ACETH,60.0,4.0,Xylan,0.0833,0.16,27.49,EG
GUND_ACETH,60.0,5.0,Xylan,0.0768,0.16,27.49,EG
GUND_ACETH,60.0,6.0,Xylan,0.0523,0.16,27.49,EG
GUND_ACETH,60.0,7.0,Xylan,0.0236,0.16,27.49,EG
GUND_ACETH,60.0,8.0,Xylan,0.0062,0.16,27.49,EG
GUND_ACETH,70.0,4.0,Xylan,0.0499,0.16,27.49,EG
GUND_ACETH,70.0,5.0,Xylan,0.0453,0.16,27.49,EG
GUND_ACETH,70.0,6.0,Xylan,0.0289,0.16,27.49,EG
GUND_ACETH,70.0,7.0,Xylan,0.0119,0.16,27.49,EG
GUND_ACETH,70.0,8.0,Xylan,0.0029,0.16,27.49,EG
GUND_ACETH,30.0,4.0,Bagasse,0.0891,0.16,27.49,EG
GUND_ACETH,30.0,5.0,Bagasse,0.0823,0.16,27.49,EG
GUND_ACETH,30.0,6.0,Bagasse,0.0566,0.16,27.49,EG
GUND_ACETH,30.0,7.0,Bagasse,0.0259,0.16,27.49,EG
GUND_ACETH,30.0,8.0,Bagasse,0.0069,0.16,27.49,EG
GUND_ACETH,40.0,4.0,Bagasse,0.1708,0.16,27.49,EG
GUND_ACETH,40.0,5.0,Bagasse,0.1613,0.16,27.49,EG
GUND_ACETH,40.0,6.0,Bagasse,0.1231,0.16,27.49,EG
GUND_ACETH,40.0,7.0,Bagasse,0.0684,0.16,27.49,EG
GUND_ACETH,40.0,8.0,Bagasse,0.0227,0.16,27.49,EG
GUND_ACETH,50.0,4.0,Bagasse,0.2168,0.16,27.49,EG
GUND_ACETH,50.0,5.0,Bagasse,0.2064,0.16,27.49,EG
GUND_ACETH,50.0,6.0,Bagasse,0.1637,0.16,27.49,EG
GUND_ACETH,50.0,7.0,Bagasse,0.0989,0.16,27.49,EG
GUND_ACETH,50.0,8.0,Bagasse,0.0372,0.16,27.49,EG
GUND_ACETH,60.0,4.0,Bagasse,0.2103,0.16,27.49,EG
GUND_ACETH,60.0,5.0,Bagasse,0.2,0.16,27.49,EG
GUND_ACETH,60.0,6.0,Bagasse,0.1578,0.16,27.49,EG
GUND_ACETH,60.0,7.0,Bagasse,0.0944,0.16,27.49,EG
GUND_ACETH,60.0,8.0,Bagasse,0.0349,0.16,27.49,EG
GUND_ACETH,70.0,4.0,Bagasse,0.1532,0.16,27.49,EG
GUND_ACETH,70.0,5.0,Bagasse,0.1442,0.16,27.49,EG
GUND_ACETH,70.0,6.0,Bagasse,0.1081,0.16,27.49,EG
GUND_ACETH,70.0,7.0,Bagasse,0.0579,0.16,27.49,EG
GUND_ACETH,70.0,8.0,Bagasse,0.0183,0.16,27.49,EG
CELE_ACET2,30.0,4.0,Cellulose,0.3027,11.97,26.64,EG
CELE_ACET2,30.0,5.0,Cellulose,0.3959,11.97,26.64,EG
CELE_ACET2,30.0,6.0,Cellulose,0.4508,11.97,26.64,EG
CELE_ACET2,30.0,7.0,Cellulose,0.4636,11.97,26.64,EG
CELE_ACET2,30.0,8.0,Cellulose,0.4338,11.97,26.64,EG
CELE_ACET2,40.0,4.0,Cellulose,0.426,11.97,26.64,EG
CELE_ACET2,40.0,5.0,Cellulose,0.5248,11.97,26.64,EG
CELE_ACET2,40.0,6.0,Cellulose,0.5819,11.97,26.64,EG
CELE_ACET2,40.0,7.0,Cellulose,0.5951,11.97,26.64,EG
CELE_ACET2,40.0,8.0,Cellulose,0.5643,11.97,26.64,EG
CELE_ACET2,50.0,4.0,Cellulose,0.4881,11.97,26.64,EG
CELE_ACET2,50.0,5.0,Cellulose,0.5886,11.97,26.64,EG
CELE_ACET2,50.0,6.0,Cellulose,0.6462,11.97,26.64,EG
CELE_ACET2,50.0,7.0,Cellulose,0.6596,11.97,26.64,EG
CELE_ACET2,50.0,8.0,Cellulose,0.6285,11.97,26.64,EG
CELE_ACET2,60.0,4.0,Cellulose,0.4833,11.97,26.64,EG
CELE_ACET2,60.0,5.0,Cellulose,0.5838,11.97,26.64,EG
CELE_ACET2,60.0,6.0,Cellulose,0.6414,11.97,26.64,EG
CELE_ACET2,60.0,7.0,Cellulose,0.6547,11.97,26.64,EG
CELE_ACET2,60.0,8.0,Cellulose,0.6236,11.97,26.64,EG
CELE_ACET2,70.0,4.0,Cellulose,0.4121,11.97,26.64,EG
CELE_ACET2,70.0,5.0,Cellulose,0.5105,11.97,26.64,EG
CELE_ACET2,70.0,6.0,Cellulose,0.5674,11.97,26.64,EG
CELE_ACET2,70.0,7.0,Cellulose,0.5806,11.97,26.64,EG
CELE_ACET2,70.0,8.0,Cellulose,0.5499,11.97,26.64,EG
CELE_ACET2,30.0,4.0,Xylan,0.1238,11.97,26.64,EG
CELE_ACET2,30.0,5.0,Xylan,0.1962,11.97,26.64,EG
CELE_ACET2,30.0,6.0,Xylan,0.2425,11.97,26.64,EG
CELE_ACET2,30.0,7.0,Xylan,0.2536,11.97,26.64,EG
CELE_ACET2,30.0,8.0,Xylan,0.2279,11.97,26.64,EG
CELE_ACET2,40.0,4.0,Xylan,0.2212,11.97,26.64,EG
CELE_ACET2,40.0,5.0,Xylan,0.308,11.97,26.64,EG
CELE_ACET2,40.0,6.0,Xylan,0.3602,11.97,26.64,EG
CELE_ACET2,40.0,7.0,Xylan,0.3725,11.97,26.64,EG
CELE_ACET2,40.0,8.0,Xylan,0.3439,11.97,26.64,EG
CELE_ACET2,50.0,4.0,Xylan,0.2751,11.97,26.64,EG
CELE_ACET2,50.0,5.0,Xylan,0.3665,11.97,26.64,EG
CELE_ACET2,50.0,6.0,Xylan,0.4206,11.97,26.64,EG
CELE_ACET2,50.0,7.0,Xylan,0.4332,11.97,26.64,EG
CELE_ACET2,50.0,8.0,Xylan,0.4038,11.97,26.64,EG
CELE_ACET2,60.0,4.0,Xylan,0.2709,11.97,26.64,EG
CELE_ACET2,60.0,5.0,Xylan,0.362,11.97,26.64,EG
CELE_ACET2,60.0,6.0,Xylan,0.416,11.97,26.64,EG
CELE_ACET2,60.0,7.0,Xylan,0.4286,11.97,26.64,EG
CELE_ACET2,60.0,8.0,Xylan,0.3992,11.97,26.64,EG
CELE_ACET2,70.0,4.0,Xylan,0.2096,11.97,26.64,EG
CELE_ACET2,70.0,5.0,Xylan,0.2951,11.97,26.64,EG
CELE_ACET2,70.0,6.0,Xylan,0.3469,11.97,26.64,EG
CELE_ACET2,70.0,7.0,Xylan,0.3591,11.97,26.64,EG
CELE_ACET2,70.0,8.0,Xylan,0.3307,11.97,26.64,EG
CELE_ACET2,30.0,4.0,Bagasse,0.2717,11.97,26.64,EG
CELE_ACET2,30.0,5.0,Bagasse,0.3628,11.97,26.64,EG
CELE_ACET2,30.0,6.0,Bagasse,0.4168,11.97,26.64,EG
CELE_ACET2,30.0,7.0,Bagasse,0.4294,11.97,26.64,EG
CELE_ACET2,30.0,8.0,Bagasse,0.4,11.97,26.64,EG
CELE_ACET2,40.0,4.0,Bagasse,0.3923,11.97,26.64,EG
CELE_ACET2,40.0,5.0,Bagasse,0.49,11.97,26.64,EG
CELE_ACET2,40.0,6.0,Bagasse,0.5466,11.97,26.64,EG
CELE_ACET2,40.0,7.0,Bagasse,0.5598,11.97,26.64,EG
CELE_ACET2,40.0,8.0,Bagasse,0.5291,11.97,26.64,EG
CELE_ACET2,50.0,4.0,Bagasse,0.4536,11.97,26.64,EG
CELE_ACET2,50.0,5.0,Bagasse,0.5533,11.97,26.64,EG
CELE_ACET2,50.0,6.0,Bagasse,0.6106,11.97,26.64,EG
CELE_ACET2,50.0,7.0,Bagasse,0.6239,11.97,26.64,EG
CELE_ACET2,50.0,8.0,Bagasse,0.5929,11.97,26.64,EG
CELE_ACET2,60.0,4.0,Bagasse,0.4489,11.97,26.64,EG
CELE_ACET2,60.0,5.0,Bagasse,0.5485,11.97,26.64,EG
CELE_ACET2,60.0,6.0,Bagasse,0.6058,11.97,26.64,EG
CELE_ACET2,60.0,7.0,Bagasse,0.6191,11.97,26.64,EG
CELE_ACET2,60.0,8.0,Bagasse,0.5881,11.97,26.64,EG
CELE_ACET2,70.0,4.0,Bagasse,0.3787,11.97,26.64,EG
CELE_ACET2,70.0,5.0,Bagasse,0.4758,11.97,26.64,EG
CELE_ACET2,70.0,6.0,Bagasse,0.5322,11.97,26.64,EG
CELE_ACET2,70.0,7.0,Bagasse,0.5454,11.97,26.64,EG
CELE_ACET2,70.0,8.0,Bagasse,0.5148,11.97,26.64,EG
GUN3_FIBSS,30.0,4.0,Cellulose,0.3558,5.05,27.5,EG
GUN3_FIBSS,30.0,5.0,Cellulose,0.3844,5.05,27.5,EG
GUN3_FIBSS,30.0,6.0,Cellulose,0.3721,5.05,27.5,EG
GUN3_FIBSS,30.0,7.0,Cellulose,0.3198,5.05,27.5,EG
GUN3_FIBSS,30.0,8.0,Cellulose,0.2326,5.05,27.5,EG
GUN3_FIBSS,40.0,4.0,Cellulose,0.4786,5.05,27.5,EG
GUN3_FIBSS,40.0,5.0,Cellulose,0.5087,5.05,27.5,EG
GUN3_FIBSS,40.0,6.0,Cellulose,0.4958,5.05,27.5,EG
GUN3_FIBSS,40.0,7.0,Cellulose,0.4402,5.05,27.5,EG
GUN3_FIBSS,40.0,8.0,Cellulose,0.3452,5.05,27.5,EG
GUN3_FIBSS,50.0,4.0,Cellulose,0.538,5.05,27.5,EG
GUN3_FIBSS,50.0,5.0,Cellulose,0.5686,5.05,27.5,EG
GUN3_FIBSS,50.0,6.0,Cellulose,0.5555,5.05,27.5,EG
GUN3_FIBSS,50.0,7.0,Cellulose,0.499,5.05,27.5,EG
GUN3_FIBSS,50.0,8.0,Cellulose,0.4015,5.05,27.5,EG
GUN3_FIBSS,60.0,4.0,Cellulose,0.5299,5.05,27.5,EG
GUN3_FIBSS,60.0,5.0,Cellulose,0.5604,5.05,27.5,EG
GUN3_FIBSS,60.0,6.0,Cellulose,0.5473,5.05,27.5,EG
